     t       phi_c          AF          MA          CA          CN         CNQ         CLP         CMQ         XCP         XCG
 37.25        0.00        0.01        1.18        0.70        0.00      120.34      -29.45    -1018.42        9.66        6.94
 37.26        0.00        0.01        1.18        0.70        0.00      120.42      -29.46    -1018.87        9.66        6.94
 37.27        0.00        0.01        1.18        0.70        0.00      120.50      -29.47    -1019.31        9.66        6.94
 37.28        0.00        0.01        1.18        0.70        0.00      120.58      -29.48    -1019.76        9.66        6.94
 37.29        0.00        0.01        1.18        0.70        0.00      120.66      -29.49    -1020.20        9.66        6.94
 37.30        0.00        0.01        1.18        0.70        0.00      120.74      -29.50    -1020.64        9.66        6.94
 37.31        0.00        0.01        1.18        0.70        0.00      120.82      -29.51    -1021.09        9.66        6.94
 37.32        0.00        0.01        1.18        0.70        0.00      120.90      -29.52    -1021.53        9.66        6.94
 37.33        0.00        0.01        1.18        0.70        0.00      120.98      -29.53    -1021.97        9.66        6.94
 37.34        0.00        0.01        1.18        0.70        0.00      121.06      -29.54    -1022.41        9.66        6.94
 37.35        0.00        0.01        1.18        0.70        0.00      121.14      -29.55    -1022.85        9.66        6.94
 37.36        0.00        0.01        1.18        0.70        0.00      121.22      -29.56    -1023.29        9.66        6.94
 37.37        0.00        0.01        1.18        0.70        0.00      121.30      -29.57    -1023.73        9.66        6.94
 37.38        0.00        0.01        1.18        0.70        0.00      121.38      -29.58    -1024.17        9.66        6.94
 37.39        0.00        0.01        1.17        0.70        0.00      121.46      -29.59    -1024.60        9.66        6.94
 37.40        0.00        0.01        1.17        0.70        0.00      121.54      -29.60    -1025.04        9.66        6.94
 37.41        0.00        0.01        1.17        0.69        0.00      121.62      -29.61    -1025.48        9.66        6.94
 37.42        0.00        0.01        1.17        0.69        0.00      121.70      -29.62    -1025.91        9.66        6.94
 37.43        0.00        0.01        1.17        0.69        0.00      121.78      -29.63    -1026.35        9.66        6.94
 37.44        0.00        0.01        1.17        0.69        0.00      121.86      -29.64    -1026.78        9.66        6.94
 37.45        0.00        0.01        1.17        0.69        0.00      121.94      -29.65    -1027.21        9.67        6.94
 37.46        0.00        0.01        1.17        0.69        0.00      122.02      -29.66    -1027.64        9.67        6.94
 37.47        0.00        0.01        1.17        0.69        0.00      122.09      -29.67    -1028.08        9.67        6.94
 37.48        0.00        0.01        1.17        0.69        0.00      122.17      -29.68    -1028.51        9.67        6.94
 37.49        0.00        0.01        1.17        0.69        0.00      122.25      -29.69    -1028.94        9.67        6.94
 37.50        0.00        0.01        1.17        0.69        0.00      122.33      -29.70    -1029.37        9.67        6.94
 37.51        0.00        0.01        1.17        0.69        0.00      122.41      -29.71    -1029.80        9.67        6.94
 37.52        0.00        0.01        1.17        0.69        0.00      122.48      -29.72    -1030.23        9.67        6.94
 37.53        0.00        0.01        1.17        0.69        0.00      122.56      -29.73    -1030.65        9.67        6.94
 37.54        0.00        0.01        1.17        0.69        0.00      122.64      -29.74    -1031.08        9.67        6.94
 37.55        0.00        0.01        1.17        0.69        0.00      122.72      -29.75    -1031.51        9.67        6.94
 37.56        0.00        0.01        1.17        0.69        0.00      122.79      -29.76    -1031.93        9.67        6.94
 37.57        0.00        0.01        1.17        0.69        0.00      122.87      -29.77    -1032.36        9.67        6.94
 37.58        0.00        0.01        1.17        0.69        0.00      122.95      -29.78    -1032.78        9.67        6.94
 37.59        0.00        0.01        1.17        0.69        0.00      123.03      -29.79    -1033.21        9.67        6.94
 37.60        0.00        0.01        1.17        0.69        0.00      123.10      -29.80    -1033.63        9.67        6.94
 37.61        0.00        0.01        1.17        0.69        0.00      123.18      -29.81    -1034.05        9.67        6.94
 37.62        0.00        0.01        1.17        0.69        0.00      123.26      -29.82    -1034.47        9.67        6.94
 37.63        0.00        0.01        1.16        0.69        0.00      123.33      -29.83    -1034.90        9.67        6.94
 37.64        0.00        0.01        1.16        0.69        0.00      123.41      -29.84    -1035.32        9.67        6.94
 37.65        0.00        0.01        1.16        0.69        0.00      123.49      -29.85    -1035.74        9.68        6.94
 37.66        0.00        0.01        1.16        0.68        0.00      123.56      -29.86    -1036.16        9.68        6.94
 37.67        0.00        0.01        1.16        0.68        0.00      123.64      -29.87    -1036.58        9.68        6.94
 37.68        0.00        0.01        1.16        0.68        0.00      123.71      -29.88    -1036.99        9.68        6.94
 37.69        0.00        0.01        1.16        0.68        0.00      123.79      -29.89    -1037.41        9.68        6.94
 37.70        0.00        0.01        1.16        0.68        0.00      123.87      -29.90    -1037.83        9.68        6.94
 37.71        0.00        0.01        1.16        0.68        0.00      123.94      -29.91    -1038.24        9.68        6.94
 37.72        0.00        0.01        1.16        0.68        0.00      124.02      -29.92    -1038.66        9.68        6.94
 37.73        0.00        0.01        1.16        0.68        0.00      124.09      -29.93    -1039.08        9.68        6.94
 37.74        0.00        0.01        1.16        0.68        0.00      124.17      -29.94    -1039.49        9.68        6.94
 37.75        0.00        0.01        1.16        0.68        0.00      124.24      -29.95    -1039.90        9.68        6.94
 37.76        0.00        0.01        1.16        0.68        0.00      124.32      -29.96    -1040.32        9.68        6.94
 37.77        0.00        0.01        1.16        0.68        0.00      124.39      -29.97    -1040.73        9.68        6.94
 37.78        0.00        0.01        1.16        0.68        0.00      124.47      -29.97    -1041.14        9.68        6.94
 37.79        0.00        0.01        1.16        0.68        0.00      124.54      -29.98    -1041.55        9.68        6.94
 37.80        0.00        0.01        1.16        0.68        0.00      124.62      -29.99    -1041.96        9.68        6.94
 37.81        0.00        0.01        1.16        0.68        0.00      124.69      -30.00    -1042.37        9.68        6.94
 37.82        0.00        0.01        1.16        0.68        0.00      124.77      -30.01    -1042.78        9.68        6.94
 37.83        0.00        0.01        1.16        0.68        0.00      124.84      -30.02    -1043.19        9.68        6.94
