     t       phi_c          AF          MA          CA          CN         CNQ         CLP         CMQ         XCP         XCG
115.29       -0.00        0.01        2.07        0.49        0.00       22.18      -14.39     -464.74        7.78        6.94
115.30       -0.00        0.01        2.07        0.49        0.00       22.19      -14.39     -464.79        7.78        6.94
115.31       -0.00        0.01        2.07        0.49        0.00       22.20      -14.39     -464.83        7.78        6.94
115.32       -0.00        0.01        2.06        0.49        0.00       22.20      -14.39     -464.87        7.78        6.94
115.33       -0.00        0.01        2.06        0.49        0.00       22.21      -14.39     -464.92        7.78        6.94
115.34       -0.00        0.01        2.06        0.49        0.00       22.21      -14.40     -464.96        7.78        6.94
115.35       -0.00        0.01        2.06        0.49        0.00       22.22      -14.40     -465.00        7.78        6.94
115.36       -0.00        0.01        2.06        0.49        0.00       22.23      -14.40     -465.05        7.78        6.94
115.37       -0.00        0.01        2.06        0.49        0.00       22.23      -14.40     -465.09        7.78        6.94
115.38       -0.00        0.01        2.06        0.49        0.00       22.24      -14.40     -465.13        7.78        6.94
115.39       -0.00        0.01        2.06        0.49        0.00       22.24      -14.40     -465.18        7.78        6.94
115.40       -0.00        0.01        2.06        0.49        0.00       22.25      -14.40     -465.22        7.78        6.94
115.41       -0.00        0.01        2.06        0.49        0.00       22.26      -14.40     -465.26        7.78        6.94
115.42       -0.00        0.01        2.06        0.49        0.00       22.26      -14.41     -465.31        7.78        6.94
115.43       -0.00        0.01        2.06        0.49        0.00       22.27      -14.41     -465.35        7.78        6.94
115.44       -0.00        0.01        2.06        0.49        0.00       22.28      -14.41     -465.39        7.78        6.94
115.45       -0.00        0.01        2.06        0.49        0.00       22.28      -14.41     -465.44        7.78        6.94
115.46       -0.00        0.01        2.06        0.49        0.00       22.29      -14.41     -465.48        7.79        6.94
115.47       -0.00        0.01        2.06        0.49        0.00       22.29      -14.41     -465.52        7.79        6.94
115.48       -0.00        0.01        2.06        0.49        0.00       22.30      -14.41     -465.57        7.79        6.94
115.49       -0.00        0.01        2.06        0.49        0.00       22.31      -14.41     -465.61        7.79        6.94
115.50       -0.00        0.01        2.06        0.49        0.00       22.31      -14.42     -465.66        7.79        6.94
115.51       -0.00        0.01        2.06        0.49        0.00       22.32      -14.42     -465.70        7.79        6.94
115.52       -0.00        0.01        2.06        0.49        0.00       22.32      -14.42     -465.74        7.79        6.94
115.53       -0.00        0.01        2.06        0.49        0.00       22.33      -14.42     -465.79        7.79        6.94
115.54       -0.00        0.01        2.06        0.49        0.00       22.34      -14.42     -465.83        7.79        6.94
115.55       -0.00        0.01        2.06        0.49        0.00       22.34      -14.42     -465.87        7.79        6.94
115.56       -0.00        0.01        2.06        0.49        0.00       22.35      -14.42     -465.92        7.79        6.94
115.57       -0.00        0.01        2.05        0.49        0.00       22.35      -14.42     -465.96        7.79        6.94
115.58       -0.00        0.01        2.05        0.49        0.00       22.36      -14.43     -466.00        7.79        6.94
115.59       -0.00        0.01        2.05        0.49        0.00       22.37      -14.43     -466.05        7.79        6.94
115.60       -0.00        0.01        2.05        0.49        0.00       22.37      -14.43     -466.09        7.79        6.94
115.61       -0.00        0.01        2.05        0.49        0.00       22.38      -14.43     -466.13        7.79        6.94
115.62       -0.00        0.01        2.05        0.49        0.00       22.38      -14.43     -466.18        7.79        6.94
115.63       -0.00        0.01        2.05        0.49        0.00       22.39      -14.43     -466.22        7.79        6.94
115.64       -0.00        0.01        2.05        0.49        0.00       22.40      -14.43     -466.26        7.79        6.94
115.65       -0.00        0.01        2.05        0.49        0.00       22.40      -14.43     -466.31        7.79        6.94
115.66       -0.00        0.01        2.05        0.49        0.00       22.41      -14.44     -466.35        7.79        6.94
115.67       -0.00        0.01        2.05        0.49        0.00       22.42      -14.44     -466.39        7.79        6.94
115.68       -0.00        0.01        2.05        0.49        0.00       22.42      -14.44     -466.44        7.79        6.94
115.69       -0.00        0.01        2.05        0.49        0.00       22.43      -14.44     -466.48        7.79        6.94
115.70       -0.00        0.01        2.05        0.49        0.00       22.43      -14.44     -466.52        7.79        6.94
115.71       -0.00        0.01        2.05        0.49        0.00       22.44      -14.44     -466.57        7.79        6.94
115.72       -0.00        0.01        2.05        0.49        0.00       22.45      -14.44     -466.61        7.79        6.94
115.73       -0.00        0.01        2.05        0.49        0.00       22.45      -14.44     -466.66        7.79        6.94
115.74       -0.00        0.01        2.05        0.49        0.00       22.46      -14.45     -466.70        7.79        6.94
115.75       -0.00        0.01        2.05        0.49        0.00       22.46      -14.45     -466.74        7.79        6.94
115.76       -0.00        0.01        2.05        0.49        0.00       22.47      -14.45     -466.79        7.79        6.94
115.77       -0.00        0.01        2.05        0.49        0.00       22.48      -14.45     -466.83        7.79        6.94
115.78       -0.00        0.01        2.05        0.49        0.00       22.48      -14.45     -466.87        7.79        6.94
115.79       -0.00        0.01        2.05        0.49        0.00       22.49      -14.45     -466.92        7.79        6.94
115.80       -0.00        0.01        2.05        0.49        0.00       22.49      -14.45     -466.96        7.79        6.94
115.81       -0.00        0.01        2.05        0.49        0.00       22.50      -14.45     -467.00        7.80        6.94
115.82       -0.00        0.01        2.05        0.49        0.00       22.51      -14.46     -467.05        7.80        6.94
115.83       -0.00        0.01        2.04        0.49        0.00       22.51      -14.46     -467.09        7.80        6.94
115.84       -0.00        0.01        2.04        0.49        0.00       22.52      -14.46     -467.14        7.80        6.94
115.85       -0.00        0.01        2.04        0.49        0.00       22.53      -14.46     -467.18        7.80        6.94
115.86       -0.00        0.01        2.04        0.49        0.00       22.53      -14.46     -467.22        7.80        6.94
115.87       -0.00        0.01        2.04        0.49        0.00       22.54      -14.46     -467.27        7.80        6.94
